Ax,Ay,Az
511,-268,15648
511,-312,15700
511,-292,15948
256,-332,15944
256,-268,15688
511,-272,15968
512,-488,15716
511,-280,15696
767,-476,15672
767,-484,15912
256,-312,15944
512,-488,15684
512,-488,15876
512,-504,15652
767,-472,15740
511,-332,15656
256,-324,15704
511,-328,15944
256,-316,15672
511,-272,15972
512,-500,15688
767,-492,15892
512,-472,15964
512,-756,15860
511,-576,16116
512,-496,15656
511,-276,15708
511,-260,15652
511,-280,15724
511,-308,15892
256,-272,15700
767,-496,15932
256,-336,15940
256,-276,15708
767,-496,15636
767,-500,15900
256,-316,15636
511,-264,15956
256,-296,15692
511,-264,15688
511,-312,15924
256,-268,15680
512,-504,15924
511,-312,15904
256,-332,15704
512,-496,15672
256,-524,15856
767,-488,15936
256,-304,15696
767,-508,15660
511,-324,15888
512,-504,15620
767,-468,15676
511,-324,15692
511,-292,15656
511,-348,15708
511,-316,15620
511,-336,15736
767,-508,15688
511,-268,15944
512,-456,15684
511,-268,15692
511,-264,15640
767,-456,15952
256,-336,15700
511,-324,15652
256,-292,15928
256,-368,15696
767,-508,15692
511,-312,15928
256,-288,15636
511,-300,15908
256,-288,15648
511,-316,15936
256,-276,15924
256,-560,15852
256,-284,15944
512,-512,15640
511,-316,15644
767,-484,15720
767,-456,15960
256,-268,15936
256,-332,16016
256,-312,15668
511,-296,15632
511,-296,15668
511,-544,16100
256,-304,15636
511,-264,15952
256,-340,15716
767,-496,15932
256,-264,15700
511,-348,15936
512,-480,15948
256,-336,15704
511,-356,15728
256,-328,15676
256,-300,15640
511,-296,15680
511,-316,15908
256,-336,15652
511,-328,15724
511,-316,15876
256,-324,15680
256,-268,15704
511,-288,15692
767,-460,15692
511,-300,15676
511,-284,15692
767,-488,15984
256,-260,15924
256,-276,15680
767,-496,15932
512,-500,15684
511,-320,15948
256,-296,15716
511,-336,15700
511,-344,15660
511,-280,15704
511,-332,15920
767,-480,15704
511,-296,15944
256,-292,15752
511,-288,15720
767,-496,15996
256,-272,15676
511,-288,15936
256,-380,15928
512,-488,15676
511,-268,15696
511,-276,15896
511,-272,15724
511,-280,15696
512,-500,15676
767,-472,15680
511,-284,15660
512,-472,15724
511,-272,15640
511,-304,15964
512,-512,15652
511,-308,15656
511,-276,15944
256,-260,15696
511,-344,15976
512,-468,15652
256,-268,15728
511,-324,15692
767,-512,15664
511,-352,15680
511,-272,15956
256,-340,15964
256,-300,15664
511,-260,15952
512,-460,15972
256,-268,15632
511,-288,15740
511,-276,15948
256,-316,15692
511,-300,15988
256,-300,15616
511,-300,15692
511,-272,15652
511,-292,15696
256,-320,15960
256,-284,15692
511,-312,15688
511,-356,15988
256,-280,15688
767,-512,15652
767,-492,15708
511,-344,15684
511,-328,15980
256,-268,15728
767,-720,15840
511,-280,15972
256,-308,15720
511,-288,15676
511,-304,15716
767,-448,15656
767,-448,15668
511,-316,15668
767,-428,15728
256,-276,15940
767,-496,15664
511,-292,15712
512,-500,15932
512,-492,15616
511,-296,15616
767,-484,15652
256,-276,15688
256,-336,15936
256,-264,15652
511,-352,15916
512,-504,15684
511,-264,15960
256,-292,15636
511,-280,15888
256,-292,15944
256,-284,15668
256,-316,15732
511,-312,15732
511,-324,15696
256,-268,15928
511,-280,15964
512,-504,15912
256,-276,15948
512,-488,15644
511,-288,15660
511,-320,15696
256,-344,15940
256,-312,15692
511,-276,15692
511,-296,15940
256,-284,15908
256,-316,15624
511,-288,15636
767,-452,15696
767,-500,15672
511,-300,15696
511,-300,15660
256,-368,15936
511,-296,15700
511,-332,15668
511,-292,15932
767,-448,15660
256,-288,15936
256,-276,15708
767,-504,15724
511,-288,15720
767,-512,15620
256,-360,15900
256,-300,15640
767,-752,16120
512,-508,15912
256,-292,16024
256,-268,15900
256,-308,15640
256,-316,15668
511,-316,15708
511,-288,15728
511,-276,15928
256,-332,15616
767,-484,15944
512,-472,15648
767,-448,15924
512,-504,15704
511,-264,15696
511,-352,15980
256,-292,15684
511,-304,15700
511,-284,15920
512,-508,15964
256,-312,15692
511,-308,15688
511,-276,15680
511,-288,15884
256,-276,15700
511,-272,15684
767,-504,15924
256,-308,15696
511,-292,15920
512,-504,15964
767,-496,15944
512,-500,15924
256,-288,15648
767,-512,15760
767,-500,15924
256,-312,15644
511,-372,15688
767,-500,15684
767,-472,15948
256,-312,15952
256,-288,15940
512,-480,15984
256,-312,15680
767,-512,15660
511,-280,15676
511,-260,15680
511,-344,15680
511,-264,15648
256,-264,16004
256,-292,15692
256,-272,15920
256,-280,15956
256,-284,15672
511,-324,15952
256,-272,15652
767,-484,15916
512,-512,15648
767,-504,15668
511,-344,15976
512,-504,15912
256,-296,15720
767,-472,15696
767,-732,15868
511,-272,15680
511,-264,15920
256,-272,15908
256,-340,15668
511,-340,15680
511,-276,15656
511,-288,15924
256,-260,15684
767,-496,15936
256,-304,15656
511,-336,15932
512,-488,15700
511,-312,15928
256,-316,16004
256,-548,15864
511,-292,15992
512,-484,15916
767,-440,15636
767,-504,15952
256,-284,15696
256,-352,15712
767,-468,15708
767,-464,15712
511,-296,15736
511,-276,15896
512,-460,15740
511,-264,15656
767,-488,15712
511,-276,15720
511,-264,15692
511,-268,15912
256,-324,15708
256,-280,15684
767,-488,15696
511,-324,15668
511,-564,15860
256,-292,15632
511,-300,15652
511,-260,15640
511,-296,15920
512,-500,15680
511,-284,15944
256,-312,15656
767,-500,15988
256,-308,15980
256,-292,15712
511,-264,15688
767,-492,15636
511,-272,15720
767,-508,15708
511,-292,15676
511,-292,15732
511,-260,15660
511,-284,16008
256,-328,15936
256,-260,15624
511,-280,15960
256,-272,15656
767,-500,15708
511,-260,15712
767,-504,15948
512,-492,15996
256,-308,15712
511,-260,15688
767,-512,15916
256,-288,15680
767,-508,15620
767,-496,15668
511,-264,15668
511,-304,15616
767,-508,15680
511,-292,15672
511,-316,15616
767,-512,15724
767,-500,15712
511,-288,15744
511,-260,15680
511,-296,15660
767,-436,15940
256,-356,15972
256,-284,15948
512,-508,15696
511,-280,15904
512,-468,15644
511,-300,15652
511,-272,15680
511,-308,15736
511,-276,15960
512,-484,15676
511,-272,15888
256,-332,15912
256,-328,15720
511,-292,15724
767,-468,15616
511,-264,15792
511,-280,15708
256,-336,15936
256,-264,15940
256,-280,15904
512,-504,15644
511,-268,15692
511,-316,15932
256,-276,15712
511,-276,15624
256,-340,15632
511,-308,15696
511,-304,15964
256,-260,15648
511,-296,15968
512,-456,15904
256,-344,15692
511,-264,15932
256,-304,15680
511,-272,15696
511,-300,15616
256,-336,15680
511,-288,15904
512,-492,15920
256,-316,15944
512,-500,15880
256,-296,15920
256,-284,15916
256,-560,16096
256,-292,15688
767,-512,15664
511,-296,15952
256,-292,15620
511,-276,15688
511,-292,15660
511,-284,15932
512,-472,15928
256,-536,15868
256,-264,15936
256,-292,15660
511,-564,15868
511,-276,15884
256,-332,15664
512,-504,15928
256,-280,15920
256,-280,15668
767,-512,15964
256,-272,15652
511,-260,15908
512,-512,15636
511,-304,15640
511,-344,15756
767,-492,15924
256,-332,15772
511,-296,15676
767,-472,15704
511,-292,15936
512,-468,15960
512,-484,15672
256,-344,15660
511,-292,15700
511,-300,15652
511,-276,15660
511,-288,15944
256,-300,15964
512,-508,15668
767,-488,15724
767,-500,15716
511,-272,15700
511,-352,15640
511,-344,15704
511,-300,15696
511,-312,15672
767,-492,15724
511,-312,15892
256,-300,15668
511,-344,15636
767,-460,15688
511,-296,15684
767,-500,15640
511,-292,15668
256,-328,15952
512,-452,15684
512,-512,15928
256,-312,15700
767,-496,15724
256,-260,15724
511,-300,15684
511,-284,15928
512,-456,15960
256,-292,15680
511,-280,15680
767,-504,15760
511,-268,15888
512,-480,15644
511,-284,15684
767,-464,15980
256,-316,15932
512,-480,15660
767,-480,15876
256,-268,15680
511,-284,15676
767,-488,15920
256,-288,15636
511,-288,15916
512,-468,15696
511,-332,15688
511,-264,15684
511,-552,15844
511,-280,15964
512,-512,15652
767,-504,15920
256,-300,15680
511,-324,15708
511,-260,15644
767,-504,15668
512,-484,15948
512,-512,15992
256,-296,15724
511,-268,15672
511,-276,15644
511,-292,15980
512,-488,15676
256,-288,15724
256,-336,15920
256,-288,15748
767,-504,15940
256,-312,15972
512,-468,15648
511,-540,15868
767,-500,15912
512,-504,15936
256,-292,15624
511,-260,15936
256,-264,15704
511,-304,15964
512,-472,15912
256,-268,15652
511,-272,15936
256,-296,15928
256,-272,15940
256,-284,15652
511,-336,15976
256,-524,15864
511,-260,15964
256,-284,15644
767,-512,15660
511,-304,15980
512,-464,15636
511,-272,15976
256,-300,15920
256,-288,15692
511,-328,15708
511,-276,15636
511,-340,15924
256,-296,15696
767,-480,15920
256,-604,16112
512,-512,15904
256,-312,15944
256,-308,15644
511,-308,15728
511,-360,15648
511,-324,15672
256,-280,15720
511,-260,15712
511,-292,15960
512,-768,15844
511,-356,15716
767,-508,15980
256,-288,15704
767,-500,15640
767,-508,15680
256,-300,15720
767,-512,15704
511,-288,15900
256,-340,15920
512,-492,15940
256,-264,15664
511,-296,15680
767,-472,15620
511,-272,15640
511,-272,15940
512,-492,15640
511,-304,15888
256,-292,16012
512,-480,15692
511,-304,15708
511,-260,15968
256,-264,15668
767,-468,15700
767,-496,15684
256,-324,15700
511,-280,15632
511,-344,15920
256,-272,15940
256,-264,15972
256,-264,15948
256,-268,15664
511,-292,15676
511,-264,15652
511,-304,15628
511,-292,15624
256,-356,15728
511,-336,15940
256,-260,15668
767,-504,15680
767,-444,15620
767,-488,15900
256,-324,15680
511,-272,15716
511,-300,15876
256,-284,15712
767,-508,15672
511,-364,15920
256,-320,15920
256,-316,15968
256,-264,15924
256,-272,15952
256,-340,15616
512,-508,15740
767,-480,15704
511,-364,15920
256,-312,15948
512,-492,15648
767,-504,15684
767,-492,15676
511,-292,15940
256,-292,15752
511,-272,15708
767,-440,15700
511,-324,15624
767,-496,15692
767,-504,15700
511,-292,15956
256,-268,15700
767,-472,15672
512,-496,15704
511,-272,15676
511,-324,15680
511,-284,15672
767,-760,15832
511,-320,15664
767,-456,15712
511,-288,15928
511,-272,15956
512,-504,15672
511,-276,15676
511,-284,15656
511,-312,15956
256,-288,15648
512,-500,15680
511,-312,15916
256,-268,15672
767,-512,15648
767,-444,15972
256,-264,15892
256,-264,15720
511,-312,15924
256,-284,16004
256,-304,15652
511,-552,15868
767,-432,15652
511,-296,15968
256,-368,15648
511,-296,15640
511,-288,15644
767,-480,15944
256,-356,15948
511,-300,15636
511,-544,15844
511,-352,15712
767,-500,15964
256,-260,15676
511,-264,15616
511,-284,15756
511,-276,15672
511,-316,15948
512,-484,15904
256,-316,15924
256,-312,15972
512,-496,15636
256,-296,15964
256,-300,15672
511,-284,15716
511,-284,15944
256,-316,15656
256,-292,15948
256,-304,15700
767,-492,15664
511,-308,15932
256,-332,15936
512,-504,15944
256,-284,15676
511,-320,15688
767,-504,15740
511,-292,15712
767,-476,15664
511,-284,15936
512,-492,15708
767,-512,15652
511,-292,15632
511,-296,15984
256,-328,15928
256,-304,15636
511,-276,15668
256,-300,15960
256,-304,15644
767,-500,15960
256,-272,15648
767,-492,15696
511,-284,15944
512,-512,15680
767,-484,15964
256,-528,16108
256,-268,15668
767,-476,15976
256,-288,15916
512,-472,15688
767,-488,15664
511,-272,15916
256,-268,15940
256,-308,15672
511,-388,15980
256,-276,15708
511,-344,15928
256,-264,15928
512,-484,15952
256,-284,15908
256,-264,15932
256,-276,15692
511,-276,15668
511,-296,15728
511,-316,15928
256,-280,15748
511,-320,15692
511,-312,15680
767,-508,15944
256,-604,15864
511,-328,15648
767,-508,15684
767,-500,15716
511,-332,15692
511,-260,15680
256,-300,15664
511,-276,15688
511,-260,15896
256,-264,15688
511,-292,15960
256,-260,15676
511,-268,15920
256,-296,15932
512,-464,15716
256,-380,15876
512,-496,15676
511,-292,15656
511,-308,15956
512,-484,15920
256,-264,15896
256,-272,15688
767,-500,15668
511,-300,15644
511,-336,15632
511,-352,15740
511,-284,15692
512,-436,15740
767,-508,15668
511,-292,15688
767,-504,15916
512,-512,15956
256,-312,16004
256,-296,15660
511,-280,15952
256,-300,15724
767,-496,15728
511,-276,15940
512,-484,15680
511,-580,16120
256,-312,16012
512,-504,15980
256,-308,15908
512,-484,15728
511,-320,15648
511,-284,15676
767,-504,15736
767,-508,15912
256,-320,15896
512,-468,15752
511,-288,15948
256,-296,15936
256,-552,15856
511,-332,15724
511,-288,15616
511,-292,15892
256,-260,15700
511,-268,15940
256,-344,15908
512,-488,15676
767,-508,15944
256,-300,15908
512,-488,15640
511,-264,15912
256,-276,15616
767,-428,15692
511,-324,15708
511,-292,15872
256,-324,15628
511,-312,15672
767,-488,15700
511,-260,15652
511,-292,15964
512,-492,15672
256,-316,15880
256,-312,15980
256,-276,15684
511,-316,15916
511,-344,15928
512,-504,15668
511,-304,15944
256,-524,15860
511,-328,15660
511,-320,15680
512,-476,15684
511,-296,15708
511,-288,15668
511,-316,15648
511,-332,15680
767,-464,15652
511,-316,15740
511,-344,15948
256,-312,15960
512,-496,15668
767,-504,15668
767,-460,15692
256,-316,15948
256,-312,15960
256,-308,15676
511,-304,15668
767,-512,15628
511,-328,15916
256,-296,15624
767,-448,15936
256,-584,15860
767,-508,15680
511,-268,15948
256,-312,15688
511,-260,15944
512,-512,15724
511,-272,15920
256,-320,15976
256,-268,15640
767,-512,15924
256,-272,15632
256,-272,15972
512,-508,15968
256,-260,15672
511,-272,15996
512,-488,15684
511,-268,15928
256,-284,15720
511,-540,15856
256,-340,15988
512,-492,15716
511,-268,15656
511,-292,15940
256,-284,15716
256,-320,15936
256,-368,15940
512,-500,15960
512,-504,15696
767,-484,15972
512,-504,15680
511,-312,15908
256,-316,15688
511,-300,15692
511,-300,15672
511,-288,15644
511,-288,15644
767,-508,15708
511,-264,15976
256,-372,15932
512,-508,15704
767,-500,15976
256,-304,15652
511,-280,15636
511,-264,15688
511,-264,15912
256,-264,15892
256,-376,15692
511,-280,15984
512,-504,15704
511,-576,15868
511,-324,15672
512,-484,15660
511,-584,15836
511,-320,15988
256,-588,16124
256,-280,15624
767,-500,15920
256,-284,15680
256,-304,15920
767,-504,15716
511,-308,15676
256,-264,15948
256,-260,15660
256,-312,15932
256,-284,15724
511,-312,15908
256,-276,15896
512,-432,15724
511,-264,15692
511,-304,15688
511,-300,15700
511,-264,15668
511,-260,15664
511,-280,15696
511,-332,15892
256,-344,15728
512,-488,15696
511,-324,15932
511,-308,15680
767,-512,15648
511,-268,15664
511,-324,15640
256,-340,15900
256,-276,15680
256,-328,15932
256,-312,15896
512,-512,15940
256,-300,15956
256,-292,15688
511,-560,15816
511,-332,15656
511,-280,15724
511,-304,15656
511,-276,15680
767,-460,15928
256,-260,15920
256,-280,15956
512,-484,15964
256,-284,15660
511,-276,15960
256,-292,15644
256,-364,15696
511,-272,15648
511,-308,15632
256,-304,15972
512,-484,15644
767,-484,15932
512,-508,15872
512,-504,15684
511,-304,16000
256,-356,15708
767,-496,15692
511,-356,15700
767,-484,15872
256,-560,16088
256,-280,15888
256,-272,15924
512,-512,15696
767,-484,15656
511,-272,15684
511,-352,15700
767,-480,15736
511,-324,15924
256,-264,15672
767,-476,15944
512,-476,15664
511,-300,15940
256,-260,15972
256,-272,15780
767,-476,15676
511,-320,15704
511,-304,15656
512,-504,15936
256,-288,15964
256,-280,15656
767,-492,15928
256,-332,15684
511,-268,15656
511,-288,15656
512,-488,15988
256,-260,15668
511,-376,15700
511,-356,15940
256,-264,15728
256,-284,15992
256,-268,15948
256,-260,15916
512,-488,15688
511,-308,15732
767,-508,15908
256,-320,15700
767,-500,15652
511,-356,15968
256,-280,15716
511,-292,15696
511,-280,15928
512,-508,15892
256,-292,15636
511,-364,16016
512,-480,15960
256,-340,15712
511,-268,15648
767,-464,15672
767,-504,15912
512,-496,15940
256,-328,15684
511,-284,15980
511,-300,15904
256,-272,15960
256,-320,15668
256,-296,15684
511,-308,15940
256,-324,15672
511,-288,15692
511,-260,15676
256,-268,15756
511,-280,15628
511,-324,15944
512,-460,15680
511,-304,16008
256,-296,15676
511,-316,15628
511,-332,15728
511,-312,15664
511,-272,15728
511,-332,15684
511,-288,15668
256,-316,15940
511,-304,15640
767,-480,15680
767,-508,15656
256,-376,15948
256,-260,15652
511,-272,15648
511,-276,16016
256,-260,15684
767,-512,15904
512,-508,15668
767,-468,15672
511,-340,15940
511,-292,15652
511,-268,15896
256,-304,15704
511,-296,15700
512,-496,15716
767,-508,15656
767,-508,15704
511,-304,15668
767,-492,15660
511,-280,15728
511,-296,15908
256,-280,15672
511,-276,15664
511,-304,15672
767,-496,15664
511,-336,15696
767,-480,15656
511,-276,15684
511,-280,16016
256,-300,15688
511,-300,15920
256,-276,15684
511,-308,15952
256,-284,15652
511,-276,15676
511,-324,15928
512,-484,15668
511,-296,15884
512,-424,15620
511,-272,15952
512,-512,15700
767,-492,15720
511,-304,15656
767,-480,15656
256,-288,15700
767,-512,15640
512,-496,15968
256,-288,15908
512,-500,15692
511,-292,15680
511,-568,15848
512,-476,15720
511,-328,15640
256,-280,15692
511,-284,15684
511,-284,15644
511,-280,15704
767,-508,15672
511,-300,15936
512,-488,15972
256,-260,15900
256,-320,15700
511,-332,15916
256,-344,15640
767,-484,15660
511,-268,15632
511,-360,15960
256,-280,15676
767,-492,15988
256,-284,15660
767,-508,15696
511,-272,15636
511,-296,15676
511,-292,15616
767,-472,15668
511,-276,15680
511,-292,15928
256,-332,15988
767,-512,15908
256,-336,15948
512,-492,15704
511,-280,15676
511,-296,15720
767,-488,15684
511,-372,15936
256,-292,15968
512,-508,15668
511,-284,15876
256,-284,15696
511,-304,15672
511,-312,15708
511,-340,15680
511,-348,15700
767,-512,15680
511,-264,15940
256,-580,16116
256,-292,15892
511,-296,15964
256,-268,15952
512,-492,15924
256,-288,15660
511,-304,15920
256,-300,15688
511,-304,15680
511,-276,15988
256,-268,15664
511,-304,15952
512,-496,15904
512,-488,15940
256,-332,15684
511,-324,15676
256,-288,15932
512,-508,15964
512,-508,15632
511,-364,15640
511,-304,15896
256,-332,15676
767,-472,15624
767,-496,15736
511,-280,15948
256,-320,15676
511,-328,15676
767,-512,15696
767,-512,15712
511,-272,15664
511,-268,15720
511,-272,15744
511,-296,15960
256,-292,15944
256,-308,15676
511,-296,15892
256,-276,15672
511,-300,15708
511,-292,15944
512,-500,15944
256,-280,15908
512,-496,15696
511,-280,15928
256,-300,15672
511,-260,15952
256,-264,15660
511,-304,15620
511,-588,15868
767,-508,15652
511,-264,15940
256,-280,15732
767,-496,15972
256,-316,15652
511,-548,15864
767,-488,15636
511,-304,15672
767,-500,15720
767,-480,15700
256,-292,15960
256,-308,15728
511,-284,15948
256,-264,15948
256,-272,15656
511,-276,15944
512,-492,15740
511,-312,15688
511,-356,15704
511,-272,15920
256,-272,15912
512,-456,15924
256,-272,15968
256,-360,15996
256,-260,15708
511,-272,15920
256,-264,15660
767,-448,15712
511,-340,15924
512,-488,15964
256,-300,15976
256,-268,15916
256,-300,15956
256,-304,15952
256,-304,15644
767,-484,15664
767,-484,15656
767,-488,15676
767,-512,15700
767,-512,15972
512,-512,15668
511,-312,15944
256,-344,15956
256,-264,15648
767,-496,15640
511,-320,15960
512,-480,15712
511,-260,15668
511,-356,15660
511,-284,15940
512,-508,15696
256,-284,15952
256,-272,15920
256,-328,15672
511,-268,15632
511,-340,15672
767,-500,15912
512,-488,15664
511,-284,15672
511,-264,15732
511,-320,15672
511,-336,15900
256,-288,15928
256,-296,15976
256,-376,15940
512,-488,15624
511,-324,15684
511,-260,15940
256,-312,15700
767,-460,15624
767,-504,15708
511,-288,15632
511,-328,15964
512,-484,15704
511,-288,15640
767,-476,15936
512,-472,15640
511,-328,15704
511,-312,15652
511,-356,15660
511,-332,15636
511,-272,15640
767,-488,15948
256,-272,15680
767,-464,15940
256,-316,15932
256,-324,15692
511,-272,15932
256,-296,15680
511,-280,15632
511,-348,15888
256,-288,15640
767,-512,15716
511,-284,15684
767,-492,15928
512,-456,15704
511,-300,15660
511,-280,15716
767,-488,15652
511,-304,15924
512,-500,15728
511,-316,15908
256,-296,15652
767,-468,15968
256,-264,16016
256,-320,15936
256,-268,15932
512,-512,15916
512,-512,15980
256,-296,15680
511,-304,15728
511,-292,15680
511,-312,15936
512,-508,15688
767,-496,15692
767,-508,15616
511,-288,15704
511,-280,15908
256,-304,15764
767,-492,15724
256,-352,15708
256,-276,15968
256,-280,15728
511,-332,15952
512,-480,15916
256,-260,15948
256,-272,15732
511,-312,15756
511,-288,15712
511,-304,15680
256,-316,15624
511,-296,15684
511,-284,15972
512,-508,15704
511,-336,15928
512,-508,15760
511,-288,15660
511,-272,15928
256,-540,15864
256,-332,15980
512,-504,15656
767,-500,15676
511,-276,15696
511,-300,15956
256,-268,15924
512,-496,15676
511,-264,15928
256,-272,15680
256,-316,15688
511,-300,15696
511,-296,15672
511,-312,15924
512,-496,15960
512,-484,15932
256,-276,15764
511,-300,15756
256,-360,15640
511,-292,15672
767,-504,15708
256,-364,15680
256,-300,15656
511,-292,15632
511,-316,15972
511,-260,15696
511,-284,15720
511,-276,15768
767,-500,15660
256,-264,15904
256,-292,15636
511,-292,15704
511,-296,15660
511,-296,15712
511,-312,15980
256,-344,15912
512,-508,15700
511,-292,15724
511,-292,15716
511,-336,15724
511,-372,15672
767,-496,15632
511,-312,15696
511,-288,15656
511,-280,15684
511,-264,15700
511,-288,15692
511,-524,15836
767,-512,15616
767,-496,15680
511,-328,15676
511,-308,15712
767,-496,15944
256,-316,15968
512,-508,15656
767,-492,15720
511,-332,15920
512,-764,15852
256,-264,15692
511,-276,15688
511,-304,15660
256,-336,15664
511,-332,15912
256,-284,15972
256,-284,15664
511,-280,15952
256,-324,15920
512,-512,15708
511,-264,15676
511,-312,15688
511,-308,15696
511,-276,15648
511,-284,15976
512,-508,15952
256,-288,15912
256,-284,15932
512,-476,15720
511,-292,15656
767,-508,15656
511,-264,15720
511,-328,15896
256,-340,15936
256,-572,15848
767,-508,15928
256,-292,15748
511,-284,15676
767,-464,16004
256,-272,15700
511,-284,15936
512,-512,16024
256,-284,15644
767,-508,15912
256,-316,15676
511,-308,15660
767,-464,15964
512,-488,15644
511,-288,15668
511,-304,15896
256,-280,15696
511,-272,15708
511,-284,15640
511,-284,15684
511,-336,15712
767,-512,15960
256,-396,15652
511,-364,15920
256,-288,15712
511,-328,15724
767,-508,15708
767,-484,15684
511,-264,15720
767,-508,15688
511,-308,15704
256,-352,15972
256,-272,15668
511,-292,15980
512,-504,15976
256,-276,15636
511,-352,15728
767,-460,15692
511,-268,15628
256,-328,15688
511,-312,15688
511,-316,16008
256,-308,15628
767,-508,15660
511,-284,15932
512,-484,15912
256,-272,15716
511,-328,15728
511,-272,15632
767,-504,15660
767,-492,16008
256,-264,15768
256,-308,15872
512,-500,15968
512,-504,15956
256,-340,15920
512,-476,15920
512,-496,15900
256,-268,15716
767,-504,15672
511,-428,15988
256,-300,15692
256,-272,16020
512,-508,15904
256,-276,15904
512,-484,15696
511,-320,15988
256,-276,15680
767,-488,15648
256,-308,15924
256,-280,15684
511,-308,15940
256,-272,15652
767,-460,15956
256,-268,15960
256,-296,15924
256,-332,15988
256,-328,15660
767,-472,15764
511,-280,15656
511,-296,15684
767,-512,15648
511,-320,15680
767,-488,16008
512,-448,15668
767,-512,15676
511,-272,15660
256,-352,15964
256,-312,15744
512,-496,15688
256,-280,16000
256,-308,15724
767,-476,15972
256,-272,15648
767,-512,15948
256,-264,15888
256,-284,15640
511,-316,15704
511,-280,15712
511,-324,15736
512,-512,15724
511,-284,15900
256,-340,15712
767,-500,15684
256,-288,16004
256,-276,16028
512,-508,15712
256,-348,15636
767,-500,15624
256,-276,15984
256,-308,15884
256,-272,15676
256,-300,15940
256,-304,15960
512,-492,15984
256,-280,15672
767,-464,15968
256,-320,15648
511,-272,15692
256,-268,15972
256,-272,15656
511,-292,15948
512,-508,15676
511,-264,15676
511,-280,15924
512,-488,15980
256,-268,15696
511,-260,15644
256,-320,15724
511,-332,15972
256,-296,15960
256,-276,15960
256,-284,15900
512,-492,15976
767,-508,15688
511,-296,15680
511,-320,15676
511,-292,15640
767,-500,16012
512,-476,15728
767,-512,15716
511,-264,15936
256,-312,15656
767,-472,15972
512,-492,15708
767,-512,15644
511,-268,15684
511,-324,15656
511,-372,15964
512,-476,15680
767,-424,15692
511,-332,15924
767,-472,15720
767,-504,15660
511,-292,15908
256,-300,15692
511,-300,15760
511,-328,15684
511,-296,15720
511,-280,15944
256,-272,15892
512,-488,15916
512,-476,15972
256,-288,15904
512,-504,15920
256,-272,15640
511,-304,15716
511,-260,15708
511,-292,15656
511,-308,15952
256,-276,15724
511,-288,16000
256,-264,15676
511,-288,15956
256,-316,15924
512,-492,15704
511,-312,15760
511,-528,15864
767,-496,15980
256,-288,15692
512,-500,15904
256,-304,15736
767,-488,15708
767,-432,15748
511,-284,15680
511,-308,15728
511,-344,15704
511,-516,15864
256,-276,15916
512,-508,15648
511,-264,15680
511,-308,15916
512,-504,15640
767,-484,15996
256,-280,15644
767,-496,15768
511,-288,15684
511,-268,15960
256,-288,15696
511,-300,16000
256,-316,15672
767,-756,15848
511,-320,15912
256,-300,15672
256,-264,15940
256,-308,15920
256,-356,15672
511,-336,15704
511,-312,15720
511,-284,15628
511,-304,15680
511,-288,15692
511,-264,15712
767,-508,15692
511,-272,15904
256,-292,15648
511,-272,15704
767,-488,15696
256,-304,15888
256,-284,15680
256,-272,15980
511,-312,15944
512,-512,15672
511,-284,15960
767,-464,15692
511,-276,15708
511,-272,15712
511,-264,15688
511,-324,15760
511,-312,15712
511,-272,15684
767,-500,15664
511,-272,15896
512,-476,15936
512,-460,15688
767,-508,15964
512,-512,15636
511,-280,15648
511,-340,15944
256,-272,15684
511,-288,15944
256,-576,15868
511,-380,15916
256,-268,15696
767,-508,15672
511,-360,15912
512,-496,15708
511,-600,16120
256,-360,15688
767,-512,15676
511,-304,15908
256,-300,15896
512,-508,15944
511,-328,15996
512,-476,15704
767,-500,15660
767,-456,15672
767,-468,15988
256,-292,15924
256,-280,15720
767,-500,15724
511,-324,15704
511,-272,15696
511,-260,16004
256,-300,15684
767,-508,15656
511,-288,15880
256,-264,15668
511,-272,15696
511,-292,15628
767,-492,15972
256,-288,15884
512,-512,15660
511,-296,15972
512,-480,15660
511,-308,15964
256,-280,16000
512,-500,15664
511,-312,15692
767,-472,15656
511,-300,15668
767,-468,15724
511,-260,15704
511,-320,15912
256,-264,15708
511,-288,15668
511,-316,15660
767,-512,15924
256,-340,15648
511,-284,15644
511,-304,15896
256,-296,15664
767,-748,16124
512,-472,15940
512,-504,15688
767,-504,15652
767,-496,15616
511,-268,15984
256,-280,15648
511,-288,15620
511,-304,15924
256,-308,15892
256,-260,15928
512,-468,15660
767,-472,15880
256,-312,15704
767,-500,15680
511,-352,15740
511,-308,15704
511,-360,15952
256,-260,15692
511,-312,15636
511,-264,15708
767,-480,15664
767,-492,15960
256,-292,15912
256,-280,15704
511,-540,15864
256,-316,15712
511,-280,15684
256,-296,15664
511,-292,15692
767,-464,15664
767,-508,15908
256,-284,15696
511,-344,15944
256,-340,15688
767,-484,15728
511,-332,15636
767,-476,15700
511,-276,15964
767,-504,15712
511,-260,15936
256,-272,15968
256,-284,15708
511,-288,15696
511,-288,15668
511,-544,15860
256,-260,15976
256,-340,15680
767,-476,15696
767,-484,15956
256,-324,15900
256,-368,15948
256,-260,15704
511,-584,15868
767,-444,15680
511,-308,15656
511,-336,15704
512,-496,15956
256,-340,15656
511,-308,15972
512,-456,15648
767,-504,15636
511,-312,15944
256,-276,15720
511,-284,15760
511,-272,15692
511,-268,15676
511,-320,15964
256,-316,15964
256,-280,15988
512,-468,15656
767,-452,15752
